meddra_id,meddra_name,meddra_term_type
10065452,Angiodermatitis,PT
10065456,"Infusion site coldness",PT
10065458,"Infusion site dermatitis",PT
10065463,"Infusion site haematoma",PT
10065464,"Infusion site haemorrhage",PT
10065466,"Infusion site discoloration",LLT
10065469,"Infusion site hematoma",LLT
10065473,"Infusion site irritation",PT
10065476,"Infusion site mass",PT
10065478,"Infusion site necrosis",PT
10065484,"Infusion site nodule",PT
10065485,"Infusion site paraesthesia",PT
10065489,"Infusion site thrombosis",PT
10065490,"Infusion site urticaria",PT
10065491,"Infusion site vesicles",PT
10065496,"Infusion site thrombophlebitis",LLT
10065498,"Infusion site anesthesia",LLT
10065508,"Orthostatic hypertension",PT
10065532,"Cerebrospinal fluid retention",PT
10065544,"Nasal mucosal erythema",LLT
10065546,"Nasal mucosal ulcer",PT
10065547,"Nasal septal erythema",LLT
10065553,"Bone marrow failure",PT
10065569,"Rhegmatogenous retinal detachment",PT
10065577,"Application site erosion",PT
10065579,"Multifocal motor neuropathy",PT
10065584,"Urethral stenosis",PT
10065588,"Thymus enlargement",PT
10065597,Hyperandrogenism,PT
10065599,"Puncture site pain",PT
10065604,"Suicidal behaviour",PT
10065607,"Suicidal behavior",LLT
10065614,"Incision site oedema",PT
10065615,"Incision site erythema",PT
10065616,"Incision site infection",LLT
10065620,"Incision site edema",LLT
10065648,"Virologic failure",PT
10065652,"Instillation site discomfort",PT
10065653,"Instillation site lacrimation",PT
10065673,"Nephritic syndrome",PT
10065679,"Intentional drug misuse",LLT
10065687,"Bone loss",PT
10065701,Dermatillomania,PT
10065703,"Pancreatic duct stenosis",PT
10065716,"Pharyngeal inflammation",PT
10065718,"Gastrointestinal stoma complication",PT
10065735,"Laryngeal inflammation",PT
10065739,"Bronchial haemorrhage",PT
10065740,"Laryngeal haemorrhage",PT
10065741,"Ovarian haemorrhage",PT
10065743,"Ureteric haemorrhage",PT
10065764,"Mucosal infection",PT
10065769,"Soft tissue necrosis",PT
10065813,"Vaginal fistula",PT
10065835,"Oesophageal fistula",PT
10065838,"Middle ear inflammation",PT
10065839,"Pleural fistula",PT
10065881,"Pharyngeal mucositis",LLT
10065902,"Vessel puncture site haematoma",PT
10065927,"Acute promyelocytic leukaemia differentiation syndrome",LLT
10065929,"Cardiovascular insufficiency",PT
10065941,"Central obesity",PT
10065949,"HCV coinfection",LLT
10065965,"APL differentiation syndrome",LLT
10065968,"Pharyngolaryngeal discomfort",LLT
10065973,"Iron overload",PT
10065980,"Rash psoriasiform",LLT
10065981,"Hypoglycaemic unconsciousness",PT
10065987,Hypaesthesia,LLT
10065992,"SLE flare",LLT
10065999,"Intraoperative floppy iris syndrome",LLT
10066015,"Multifocal ventricular extrasystoles",LLT
10066016,"Atypical mycobacteriosis",LLT
10066019,"Nitritoid reaction",PT
10066041,"Injection site pallor",PT
10066044,"Injection site papule",PT
10066048,Vaccinia,LLT
10066077,"Diastolic hypotension",PT
10066083,"Injection site injury",PT
10066091,"Bronchial hyperreactivity",PT
10066128,Distichiasis,PT
10066151,"Hyponatraemic encephalopathy",PT
10066157,"Hyponatremic encephalopathy",LLT
10066159,"Decompensated heart failure",LLT
10066173,"Allergic transfusion reaction",PT
10066191,"Angioid streaks",LLT
10066209,"Application site scab",PT
10066210,"Injection site scab",PT
10066220,"Post-tussive vomiting",PT
10066221,"Injection site eczema",PT
10066226,"Metapneumovirus infection",PT
10066240,Encephalolith,PT
10066259,"Inguinal lymphadenitis",LLT
10066260,"Acute graft versus host disease",PT
10066261,"Chronic graft versus host disease",PT
10066274,Cytopenia,PT
10066286,"Stress cardiomyopathy",PT
10066288,"Uterine hyperstimulation",PT
10066295,"Keratosis pilaris",PT
10066296,"Cerebral calcification",PT
10066309,"Lip hematoma",LLT
10066331,"Arterial hypotension",LLT
10066337,"Abdominal wound dehiscence",PT
10066364,Hypersexuality,PT
10066371,"Tendon pain",PT
10066373,"Floppy iris syndrome",PT
10066392,"Fear of death",PT
10066396,"Cryptogenic organising pneumonia",LLT
10066409,"Staphylococcal skin infection",PT
10066414,"Allergy to metals",PT
10066415,"Post procedural swelling",PT
10066419,"Compensatory sweating",PT
10066421,"Vitreal cells",PT
10066422,"Retinal break",LLT
10066424,"Sphincter of Oddi dysfunction",PT
10066439,Hemophilia,LLT
10066456,Cytolysis,LLT
10066472,"Systemic allergic reaction",LLT
10066474,"Thyroid cancer",PT
10066480,"Avascular necrosis",LLT
10066548,"Acute bacterial exacerbation of chronic bronchitis",LLT
10066550,"Chronic arthritis",LLT
10066606,"Acute dyspnea",LLT
10066608,"Acute dystonia",LLT
10066624,"Acute hemolytic anemia",LLT
10066625,"Acute haemolytic anaemia",LLT
10066636,"Chronic migraine",LLT
10066642,"Acute myocardial ischemia",LLT
10066646,"Acute myopathy",LLT
10066714,"Acute pain",LLT
10066768,"Localised intraabdominal fluid collection",LLT
10066769,"Testicular oedema",PT
10066774,"Penile oedema",PT
10066776,"Testicular edema",LLT
10066797,"Injection site recall reaction",PT
10066800,"Mitral valve atresia",PT
10066801,"Aortic valve atresia",PT
10066816,"Bone marrow granuloma",PT
10066853,"Penile edema",LLT
10066860,"Uncontrolled hypertension",LLT
10066868,"Constipation predominant irritable bowel syndrome",LLT
10066874,"Gastroesophageal reflux disease",LLT
10066887,"Genital discomfort",PT
10066899,"Venous thromboembolism",LLT
10066913,"Thyroid tumour",LLT
10066951,"Vessel puncture site pain",PT
10066957,"Hepatosplenic T-cell lymphoma",PT
10066962,"Procedural nausea",PT
10066963,"Procedural vomiting",PT
10066964,"Procedural dizziness",PT
10066965,"Procedural headache",PT
10066987,"Acute chest pain",LLT
10066995,"Alveolar osteitis",PT
10067000,"Upper abdominal discomfort",LLT
10067010,"Anaphylactoid syndrome of pregnancy",PT
10067068,"Intranasal hypoaesthesia",PT
10067072,"Intranasal hypoesthesia",LLT
10067103,"Ocular surface disease",PT
10067125,"Liver injury",PT
10067152,"Oral herpes",PT
10067171,Regurgitation,PT
10067201,"Swollen lymph nodes",LLT
10067252,"Injection site dryness",PT
10067255,"Injection site macule",PT
10067272,"Anal erosion",PT
10067286,"Left atrial dilatation",PT
10067327,"Hyperammonaemic encephalopathy",PT
10067330,Mycosis,LLT
10067333,"Hyperammonemic encephalopathy",LLT
10067344,Menostaxis,LLT
10067350,Hypercreatinaemia,PT
10067383,"Abdominal wall haematoma",PT
10067389,"Herpes simplex hepatitis",PT
10067418,"Oral mucosal erythema",PT
10067445,TRALI,LLT
10067467,"Nephrogenic systemic fibrosis",PT
10067468,"Dopamine dysregulation syndrome",PT
10067472,"Organising pneumonia",PT
10067476,"Apparent death",PT
10067481,"No adverse drug reaction",LLT
10067482,"No adverse event",PT
10067483,"No adverse reaction",LLT
10067490,"Ovulation disorder",PT
10067494,"Confusional arousal",PT
10067495,"Sleep driving",LLT
10067508,"Low birth weight baby",PT
10067509,"Very low birth weight baby",LLT
10067526,Zona,LLT
10067560,"Chemical phlebitis",PT
10067568,"Psychotic behavior",LLT
10067571,Nephrotoxicity,LLT
10067584,"Type 1 diabetes mellitus",PT
10067585,"Type 2 diabetes mellitus",PT
10067589,Aphtha,LLT
10067599,"Epidural lipomatosis",PT
10067621,"Oral disorder",PT
10067639,"Genital swelling",PT
10067641,"Vulvovaginal burning sensation",PT
10067646,"Vascular graft rupture",LLT
10067647,Delivery,PT
10067651,Atherothrombosis,LLT
10067684,"Iris bombe",PT
10067685,"Lambert-Eaton myasthenic syndrome",LLT
10067695,"Acute overdose",LLT
10067710,Ceruminosis,LLT
10067711,"Word finding difficulty",LLT
10067715,"Gastrointestinal sounds abnormal",PT
10067723,"Skin plaque",PT
10067725,Hyperlipasaemia,PT
10067757,"Focal segmental glomerulosclerosis",PT
10067775,"Upper airway obstruction",PT
10067776,"Ocular pemphigoid",PT
10067781,"Pharyngeal abscess",PT
10067786,"Haemorrhagic erosive gastritis",PT
10067789,"Parotid gland inflammation",LLT
10067821,"Head and neck cancer",PT
10067838,"Abdominal wall hematoma",LLT
10067840,Hyperlipasemia,LLT
10067852,Lipofibroma,PT
10067856,"Non-erosive reflux disease",LLT
10067868,"Skin mass",PT
10067923,"Vaccine breakthrough infection",PT
10067946,"Renal cell carcinoma",PT
10067947,"Compulsive sexual behaviour",PT
10067948,"Compulsive shopping",PT
10067950,"Oropharyngeal blistering",PT
10067954,"Oromandibular dystonia",PT
10067959,"Refractory cytopenia with multilineage dysplasia",LLT
10067967,"Brain injury",PT
10067969,"Cholestatic liver injury",PT
10067970,"Acute liver injury",LLT
10067981,Coronaropathy,LLT
10067989,"Intellectual disability",PT
10067993,"Mucosal necrosis",PT
10067995,"Injection site vasculitis",PT
10068036,"Penis injury",PT
10068039,"Erection prolonged",LLT
10068058,"Nail atrophy",PT
10068081,"Engraft failure",PT
10068110,"Intolerance to excipients",LLT
10068113,"HBV coinfection",LLT
10068126,"Pharyngeal hematoma",LLT
10068172,"Anal pruritus",PT
10068177,Leukocytopenia,LLT
10068178,Leucocytopenia,LLT
10068188,"Heat illness",PT
10068196,"Autonomic dysreflexia",PT
10068230,"Cardiorenal syndrome",PT
10068237,Hypertransaminasaemia,PT
10068238,Hypertransaminasemia,LLT
10068242,"Nonarteritic anterior ischaemic optic neuropathy",LLT
10068243,"Anterior ischaemic optic neuropathy",LLT
10068244,"Arteritic anterior ischaemic optic neuropathy",LLT
10068245,NAION,LLT
10068246,AION,LLT
10068249,"Nonarteritic anterior ischemic optic neuropathy",LLT
10068286,"Anorectal discomfort",PT
10068298,"Fear of needles",LLT
10068310,"Leg ulcer",LLT
10068318,"Oropharyngeal discomfort",PT
10068319,"Oropharyngeal pain",PT
10068322,"Oral papilloma",PT
10068341,"HIV-1 infection",LLT
10068355,"Oral allergy syndrome",PT
10068361,MDS,LLT
10068405,Glucosuria,LLT
10068406,Capillaritis,PT
10068408,"Recurrence of neuromuscular blockade",PT
10068549,Suggillation,LLT
10068607,"Catheter site erosion",PT
10068617,"Coronary heart disease",LLT
10068645,"Sinus pause",LLT
10068670,"High grade atrioventricular block",LLT
10068689,"Injection site exfoliation",PT
10068692,Lipaemia,LLT
10068737,"Facial asymmetry",PT
10068740,CTEPH,LLT
10068750,"Viral resistance",LLT
10068751,"Cross resistance",LLT
10068773,"Mechanical urticaria",PT
10068779,"Pheochromocytoma crisis",LLT
10068819,"Conjunctival pallor",PT
10068852,"B-cell chronic lymphocytic leukaemia",LLT
10068879,"Vaccination site pain",PT
10068908,AGVHD,LLT
10068918,"Colour vision change",LLT
10068919,"B-cell chronic lymphocytic leukemia",LLT
10068924,"Anorectal varices",PT
10068932,"Terminal insomnia",PT
10068956,"Respiratory tract inflammation",PT
10069030,"Graft failure",LLT
10069033,"High anion gap metabolic acidosis",LLT
10069040,"Bone oedema",LLT
10069049,"Gastrointestinal viral infection",PT
10069055,"Vulvovaginal pain",PT
10069070,"Histiocytic necrotising lymphadenitis",PT
10069083,"Barium impaction",PT
10069086,"Vesicovaginal fistula",LLT
10069097,"Omenn syndrome",PT
10069140,"Myocardial depression",PT
10069164,"Tongue pigmentation",PT
10069165,"Conjunctival filtering bleb leak",PT
10069166,Blebitis,PT
10069167,"Kounis syndrome",PT
10069195,"Abnormal withdrawal bleeding",PT
10069200,"Eyelid injury",PT
10069339,"Acute kidney injury",PT
10069350,"Osmotic demyelination syndrome",PT
10069356,"Subretinal fluid",PT
10069395,Haemosiderinuria,PT
10069440,"Henoch-Schonlein purpura nephritis",PT
10069509,"Autoimmune pancytopenia",PT
10069510,"Subgaleal haematoma",PT
10069514,"Subgaleal hematoma",LLT
10069531,"Paranoid state",LLT
10069548,"Generalised lymphadenopathy",LLT
10069571,"Atrioventricular dissociation",PT
10069572,"Meibomian gland obstruction",LLT
10069581,"Disease prodromal stage",PT
10069587,"Paraneoplastic encephalomyelitis",PT
10069590,"Regional lymphadenopathy",LLT
10069616,"Vaccination site nodule",PT
10069620,"Vaccination site swelling",PT
10069632,"Bladder dysfunction",PT
10069645,"Reduced bladder capacity",PT
10069667,"Infusion site discomfort",PT
10069688,"Acute phosphate nephropathy",PT
10069714,"Ross syndrome",PT
10069736,"Distended bowel",LLT
10069767,"H1N1 influenza",PT
10069773,"Administration related reaction",PT
10069811,"Respiratory syncytial virus bronchitis",PT
10069819,"Congenital neutropenia",LLT
10069837,"Eye complication associated with device",PT
10069922,"Vascular graft thrombosis",PT
10069936,"Superciliary madarosis",LLT
10070070,Hypoinsulinaemia,PT
10070245,"Foreign body",PT
10070310,"Pulmonary ossification",PT
10070419,"Chemical peritonitis",PT
10070437,"Vulvovaginal erythema",PT
10070439,"Autoimmune neuropathy",PT
10070488,"Upper-airway cough syndrome",PT
10070497,"Aqueous humour leakage",PT
10070531,"Foetal growth restriction",PT
10070533,"Nail bed disorder",PT
10070564,"Superficial siderosis of central nervous system",PT
10070569,"C-cell hyperplasia",LLT
10070580,"Acral erythema",LLT
10070632,"Loss of bladder sensation",PT
10070647,"Vessel puncture site inflammation",PT
10070648,"Vessel puncture site swelling",PT
10070663,"Penile hematoma",LLT
10070668,"Huntington's disease",PT
10070834,Sensitisation,PT
10070835,"Skin sensitisation",PT
10070840,"Gastrointestinal tract irritation",PT
10070841,"Upper respiratory tract irritation",PT
10070846,Sensitization,LLT
10070863,"Toxicity to various agents",PT
10070884,"Atypical femur fracture",PT
10070895,"Transfusion associated graft versus host disease",PT
10070921,"Major bleed",LLT
10070922,"Minor bleed",LLT
10070999,"Intraductal papillary mucinous neoplasm",PT
10071004,"Detachment of macular retinal pigment epithelium",PT
10071061,"Small intestinal bacterial overgrowth",LLT
10071065,"Micturition frequency increased",LLT
10071066,"Posterior reversible encephalopathy syndrome",PT
10071092,"N-acetylglutamate synthase deficiency",PT
10071112,"Nephropathic cystinosis",LLT
10071117,"Plaque psoriasis",LLT
10071129,"Neovascular age-related macular degeneration",PT
10071152,"Injection related reaction",PT
10071157,"Active tuberculosis",LLT
10071161,"Colon dysplasia",PT
10071200,"Carbohydrate intolerance",PT
10071206,"Cerebellar microhaemorrhage",PT
10071209,"Candida cervicitis",PT
10071211,"Vulvovaginal swelling",PT
10071215,"CNS toxicity",LLT
10071216,"Central nervous system toxicity",LLT
10071229,"Procedural haemorrhage",PT
10071230,"Procedural hemorrhage",LLT
10071252,"Haemorrhagic vasculitis",PT
10071274,"Hemorrhagic vasculitis",LLT
10071289,"Lower urinary tract symptoms",PT
10071299,"Slow speech",PT
10071362,"Viral sepsis",PT
10071392,"Macular fibrosis",PT
10071398,"Vanishing twin syndrome",PT
10071400,"Axial spondyloarthritis",PT
10071436,"Systolic dysfunction",PT
10071445,"Bladder outlet obstruction",PT
10071503,"Crystal nephropathy",PT
10071518,"Wound hematoma",LLT
10071553,"Nasal discharge discolouration",PT
10071555,"Nasal discharge discoloration",LLT
10071570,"Ligneous conjunctivitis",PT
10071580,"Hemophagocytic lymphohistiocytosis",LLT
10071583,"Haemophagocytic lymphohistiocytosis",PT
10071588,"Vulvovaginal rash",PT
10071601,"CYP2D6 polymorphism",PT
10071637,"Proud flesh",LLT
10071647,"Infectious peritonitis",LLT
10071697,"Periorbital haemorrhage",PT
10071698,"Periorbital hemorrhage",LLT
10071717,"Eyelid skin dryness",PT
10071759,"Muscle oedema",PT
10071804,"Eye bleeding",LLT
10071812,"Genital bleeding",LLT
10071838,"Lower gastrointestinal bleeding",LLT
10071876,"Respiratory tract bleeding",LLT
10071878,"Retroperitoneal bleeding",LLT
10071904,"Traumatic bleeding",LLT
10071906,"Tumour bleeding",LLT
10071934,"Intraocular haematoma",PT
10071946,"Dialysis related complication",PT
10072005,"Spinal pain",PT
10072043,"Central nervous system haemorrhage",PT
10072051,"Central nervous system hemorrhage",LLT
10072104,"Fructose intolerance",PT
10072125,"Infrapatellar fat pad inflammation",PT
10072155,"Immune-mediated necrotising myopathy",LLT
10072156,"Immune-mediated necrotizing myopathy",LLT
10072161,"Puncture site swelling",PT
10072170,"Skin wound",PT
10072251,"Carcinoid crisis",PT
10072268,"Drug-induced liver injury",PT
10072314,"Pregnancy loss",LLT
10072360,"Peritumoural oedema",PT
10072378,"Encephalitis autoimmune",PT
10072395,"Atypical fracture",PT
10072397,"Vaso-occlusive crisis",LLT
10072419,"Oesophageal motility disorder",PT
10072442,"Dropped head syndrome",PT
10072465,"Glassy eyes",PT
10072579,"Granulomatosis with polyangiitis",PT
10072596,"Subchorionic haematoma",PT
10072650,CIDP,LLT
10072684,"Refractory cytopenia with unilineage dysplasia",LLT
10072694,"Application site haemorrhage",PT
10072705,"Gingival haemorrhage",LLT
10072716,"Lid sulcus deepened",PT
10072720,"Medication overuse headache",PT
10072733,"Myocardial hypertrophy",LLT
10072734,DILI,LLT
10072737,"Advanced breast cancer",LLT
10072741,"Aluminum overload",LLT
10072757,"Chronic spontaneous urticaria",PT
10072758,"Chronic idiopathic urticaria",LLT
10072760,"Transient ischemic attack",LLT
10072761,"Transient ischaemic attacks",LLT
10072818,"Abdominal disorder",LLT
10072819,"Vestibular toxicity",LLT
10072823,"Intimal thickening",LLT
10072889,"Muscle tone disorder",PT
10072908,"Ear, nose and throat infection",PT
10072914,"Steroid-resistant nephrotic syndrome",LLT
10072937,"Drug-induced hepatotoxicity",LLT
10072941,"Olfactory nerve agenesis",PT
10072943,"Adnexal torsion",PT
10072972,"Asymptomatic hypoglycemia",LLT
10072974,"Asymptomatic hypoglycaemia",LLT
10073071,"Hepatocellular carcinoma",PT
10073168,"Incision site dermatitis",PT
10073179,"Adrenocorticotropic hormone deficiency",PT
10073186,"Central precocious puberty",LLT
10073203,"ACTH deficiency",LLT
10073233,"Subependymal giant cell astrocytoma",LLT
10073240,"Reversible cerebral vasoconstriction syndrome",PT
10073289,"Premenopausal breast cancer",LLT
10073329,"Perineal injury",PT
10073353,"Post procedural contusion",PT
10073392,"Pancreatic exocrine insufficiency",LLT
10073411,"Incision site rash",PT
10073457,"Application site acne",PT
10073508,"Drug reaction with eosinophilia and systemic symptoms",PT
10073529,"Arterial thromboembolism",LLT
10073558,"Instillation site paraesthesia",PT
10073573,"Colonic abscess",PT
10073590,Hyperhydration,LLT
10073605,"Instillation site burn",PT
10073606,"Instillation site discharge",PT
10073619,"Instillation site oedema",PT
